FIPS,ADI_NATRANK,ADI_NATRANK_Category
60379104013,32.0,2
60379104041,40.0,2
60379104042,40.0,2
60379104051,60.0,2
60379104052,60.0,2
60379104053,60.0,2
60379105011,77.0,2
60379105012,76.0,2
60379105013,75.0,2
60379105021,55.0,2
60379105022,55.0,2
60379105041,50.0,2
60379105042,50.0,2
60379105043,53.0,2
60379105051,44.0,2
60379105052,37.0,2
60379106011,58.0,2
60379106012,61.0,2
60379106013,52.0,2
60379106021,13.0,1
60379106022,13.0,1
60379106051,47.0,2
60379106052,50.0,2
60379106061,44.0,2
60379106062,44.0,2
60379106071,37.0,2
60379106072,47.0,2
60379106081,48.0,2
60379106082,43.0,2
60379107061,29.0,2
60379107062,40.0,2
60379107071,90.0,2
60379107072,37.0,2
60379107091,20.0,1
60379107121,32.0,2
60379107131,37.0,2
60379107132,38.0,2
60379107133,37.0,2
60379107141,42.0,2
60379107142,45.0,2
60379107151,36.0,2
60379107152,50.0,2
60379107153,46.0,2
60379107161,34.0,2
60379107162,34.0,2
60379107171,28.0,2
60379107181,33.0,2
60379107182,36.0,2
60379107183,31.0,2
60379107191,32.0,2
60379107192,30.0,2
60379107201,45.0,2
60379107202,43.0,2
60379107211,43.0,2
60379107212,32.0,2
60379108041,11.0,1
60379108071,11.0,1
60379108072,14.0,1
60379108081,11.0,1
60379108082,15.0,1
60379108091,3.0,0
60379108101,8.0,0
60379108141,9.0,0
60379108142,12.0,1
60379108151,11.0,1
60379108152,13.0,1
60379108153,14.0,1
60379110011,50.0,2
60379110012,65.0,2
60379110013,32.0,2
60379111001,44.0,2
60379111002,46.0,2
60379111003,50.0,2
60379200131,52.0,2
60379200132,7.0,0
60379200133,10.0,1
60379200151,9.0,0
60379200152,5.0,0
60379200161,11.0,1
60379200162,6.0,0
60379200171,10.0,1
60379200172,11.0,1
60379200173,13.0,1
60379200181,11.0,1
60379200182,11.0,1
60379200201,12.0,1
60379200202,10.0,1
60379200203,12.0,1
60379200281,9.0,0
60379200282,11.0,1
60379200283,14.0,1
60379200291,16.0,1
60379200292,45.0,2
60379200293,20.0,1
60379200301,14.0,1
60379200302,17.0,1
60379200303,12.0,1
60379200312,25.0,2
60379200313,29.0,2
60379200314,23.0,2
60379200341,12.0,1
60379200342,30.0,2
60379200351,43.0,2
60379200352,19.0,1
60379200353,19.0,1
60379200354,20.0,1
60379200355,19.0,1
60379200381,37.0,2
60379200382,35.0,2
60379200391,9.0,0
60379200401,12.0,1
60379200411,19.0,1
60379200421,16.0,1
60379200422,17.0,1
60379200423,16.0,1
60379200424,22.0,1
60379200425,18.0,1
60379200431,5.0,0
60379200432,7.0,0
60379200441,10.0,1
60379200442,33.0,2
60379200451,15.0,1
60379200452,8.0,0
60379200453,9.0,0
60379200461,33.0,2
60379200471,89.0,2
60379200472,90.0,2
60379200473,90.0,2
60379200481,54.0,2
60379200482,15.0,1
60379200483,17.0,1
60379200491,9.0,0
60379200492,7.0,0
60379200501,35.0,2
60379201021,23.0,2
60379201022,24.0,2
60379201023,20.0,1
60379201041,9.0,0
60379201061,24.0,2
60379201091,12.0,1
60379201092,9.0,0
60379201093,9.0,0
60379201101,5.0,0
60379201102,8.0,0
60379201111,11.0,1
60379201112,10.0,1
60379201121,12.0,1
60379201122,8.0,0
60379201123,8.0,0
60379201141,9.0,0
60379201142,8.0,0
60379201143,9.0,0
60379201144,11.0,1
60379201151,6.0,0
60379201152,19.0,1
60379201153,8.0,0
60379201161,19.0,1
60379201162,11.0,1
60379201163,9.0,0
60379201181,10.0,1
60379201182,9.0,0
60379201183,8.0,0
60379201191,7.0,0
60379201201,6.0,0
60379201202,3.0,0
60379201211,9.0,0
60379201212,4.0,0
60379201213,10.0,1
60379203031,7.0,0
60379203121,6.0,0
60379203122,9.0,0
60379203123,8.0,0
60379203131,13.0,1
60379203132,14.0,1
60379203133,5.0,0
60379203141,10.0,1
60379203142,7.0,0
60379203221,10.0,1
60379203222,12.0,1
60379203261,3.0,0
60379203262,22.0,1
60379203263,10.0,1
60379203281,5.0,0
60379203291,27.0,2
60379203292,9.0,0
60379203293,10.0,1
60379203301,9.0,0
60379203302,8.0,0
60379203303,14.0,1
60379203304,14.0,1
60379203311,12.0,1
60379203312,11.0,1
60379203313,11.0,1
60379203322,6.0,0
60379203341,7.0,0
60379203342,9.0,0
60379203343,24.0,2
60379203344,11.0,1
60379203381,3.0,0
60379203382,4.0,0
60379203383,9.0,0
60379203391,4.0,0
60379203392,4.0,0
60379203393,5.0,0
60379203401,14.0,1
60379203402,12.0,1
60379203411,23.0,2
60379203412,21.0,1
60379203421,17.0,1
60379203422,19.0,1
60379203431,29.0,2
60379203432,24.0,2
60379304002,8.0,0
60379800101,6.0,0
60379800151,13.0,1
60379800161,12.0,1
60379800241,5.0,0
60379800251,11.0,1
60379800351,12.0,1
60379800361,15.0,1
60390001021,38.0,2
60390001022,38.0,2
60390001023,34.0,2
60390001024,37.0,2
60390001025,42.0,2
60390001031,51.0,2
60390001032,35.0,2
60390001033,27.0,2
60390001034,32.0,2
60390001041,43.0,2
60390001042,42.0,2
60390001043,28.0,2
60390001044,23.0,2
60390001061,33.0,2
60390001062,41.0,2
60390001063,31.0,2
60390001091,36.0,2
60390001092,19.0,1
60390001101,37.0,2
60390001102,34.0,2
60390001103,38.0,2
60390001104,39.0,2
60390001111,30.0,2
60390001112,44.0,2
60390002012,51.0,2
60390002031,23.0,2
60390002032,27.0,2
60390002041,39.0,2
60390002042,37.0,2
60390002043,31.0,2
60390003011,59.0,2
60390003012,60.0,2
60390003013,64.0,2
60390003021,61.0,2
60390003022,59.0,2
60390003023,55.0,2
60390003024,57.0,2
60390003025,56.0,2
60390005061,37.0,2
60390005062,40.0,2
60390005063,42.0,2
60390005091,33.0,2
60390005092,25.0,2
60390005093,28.0,2
60390005094,28.0,2
60390005101,67.0,2
60390005102,44.0,2
60390005111,50.0,2
60390005112,42.0,2
60390005113,54.0,2
60390005121,37.0,2
60390005122,36.0,2
60390005131,20.0,1
60390005132,17.0,1
60390005133,32.0,2
60390005141,49.0,2
60390005142,39.0,2
60390005143,54.0,2
60390005144,64.0,2
60390005151,37.0,2
60390005152,27.0,2
60390005161,25.0,2
60390005171,25.0,2
60390005181,51.0,2
60390005182,49.0,2
60390006021,77.0,2
60390006022,77.0,2
60390006023,77.0,2
60390006031,71.0,2
60390006032,64.0,2
60390006033,66.0,2
60390006041,64.0,2
60390006042,63.0,2
60390006043,63.0,2
60390007011,44.0,2
60390007012,38.0,2
60390007021,38.0,2
60390007022,31.0,2
60390007023,39.0,2
60390007024,36.0,2
60390008011,63.0,2
60390008012,44.0,2
60390008021,69.0,2
60390008022,69.0,2
60390008023,69.0,2
60390008024,69.0,2
60390009011,65.0,2
60390009012,66.0,2
60390009021,54.0,2
60390009022,39.0,2
60390009031,51.0,2
60390009032,50.0,2
60390011001,23.0,2
60390011002,21.0,1
60390011003,25.0,2
60390011004,25.0,2
60390011005,27.0,2
60411011001,2.0,0
60411012001,5.0,0
60411021001,4.0,0
60411022021,4.0,0
60411022022,4.0,0
60411022023,4.0,0
60411022024,8.0,0
60411022031,7.0,0
60411022032,7.0,0
60411022033,6.0,0
60411031001,3.0,0
60411031002,3.0,0
60411031003,4.0,0
60411031004,3.0,0
60411032001,7.0,0
60411032002,14.0,1
60411032003,3.0,0
60411032004,7.0,0
60411041021,12.0,1
60411041022,12.0,1
60411041023,12.0,1
60411041031,5.0,0
60411041032,4.0,0
60411041041,4.0,0
60411041042,9.0,0
60411041043,3.0,0
60411042001,5.0,0
60411042002,10.0,1
60411042003,3.0,0
60411043001,3.0,0
60411050011,30.0,2
60411050012,25.0,2
60411050013,35.0,2
60411050014,37.0,2
60411050021,4.0,0
60411050022,4.0,0
60411060011,7.0,0
60411060012,17.0,1
60411060021,5.0,0
60411060022,5.0,0
60411060023,16.0,1
60411070001,3.0,0
60411070002,2.0,0
60411070003,2.0,0
60411070004,2.0,0
60411070005,6.0,0
60411081001,3.0,0
60411081002,4.0,0
60411081003,4.0,0
60411081004,3.0,0
60411082011,6.0,0
60411082012,6.0,0
60411082021,4.0,0
60411082022,2.0,0
60411082023,10.0,1
60411090011,4.0,0
60411090012,1.0,0
60411090013,5.0,0
60411090021,3.0,0
60411090022,2.0,0
60411090023,2.0,0
60411101001,2.0,0
60411101002,2.0,0
60411101003,2.0,0
60411101004,3.0,0
60411102001,2.0,0
60411102002,1.0,0
60411102003,2.0,0
60411110011,9.0,0
60411110021,3.0,0
60411110022,3.0,0
60411110023,3.0,0
60411121001,4.0,0
60411121002,3.0,0
60411121003,4.0,0
60411121004,4.0,0
60411122021,7.0,0
60411122022,7.0,0
60411122023,6.0,0
60411122031,27.0,2
60411122032,25.0,2
60411122041,13.0,1
60411122042,13.0,1
60411130001,4.0,0
60411130002,3.0,0
60411130003,4.0,0
60411141001,4.0,0
60411141002,4.0,0
60411141003,5.0,0
60411142001,4.0,0
60411142002,5.0,0
60411150001,2.0,0
60411150002,1.0,0
60411150003,2.0,0
60411150004,2.0,0
60411160001,2.0,0
60411160002,2.0,0
60411170001,3.0,0
60411170002,2.0,0
60411170003,2.0,0
60411170004,4.0,0
60411181001,1.0,0
60411181002,1.0,0
60411191001,1.0,0
60411191002,1.0,0
60411191003,1.0,0
60411191004,1.0,0
60411191005,1.0,0
60411192011,8.0,0
60411192012,8.0,0
60411192021,1.0,0
60411192022,1.0,0
60411200011,2.0,0
60411200021,1.0,0
60411200022,1.0,0
60411200023,1.0,0
60411200024,1.0,0
60411211001,2.0,0
60411211002,2.0,0
60411211003,1.0,0
60411211004,2.0,0
60411211005,2.0,0
60411212001,1.0,0
60411212002,2.0,0
60411212003,2.0,0
60411212004,1.0,0
60411212005,78.0,2
60411230001,1.0,0
60411230002,1.0,0
60411241001,1.0,0
60411241002,1.0,0
60411241003,1.0,0
60411241004,1.0,0
60411241005,1.0,0
60411242001,1.0,0
60411242002,1.0,0
60411242003,1.0,0
60411242004,1.0,0
60411250001,1.0,0
60411250002,1.0,0
60411250003,2.0,0
60411261001,1.0,0
60411261002,1.0,0
60411261003,1.0,0
60411261004,1.0,0
60411261005,1.0,0
60411262001,2.0,0
60411262002,4.0,0
60411262003,6.0,0
60411270001,1.0,0
60411270002,1.0,0
60411270003,1.0,0
60411270004,1.0,0
60411270005,1.0,0
60411281001,1.0,0
60411281002,1.0,0
60411281003,2.0,0
60411282001,2.0,0
60411282002,1.0,0
60411282003,1.0,0
60411290001,11.0,1
60411290002,3.0,0
60411302011,1.0,0
60411302012,1.0,0
60411302013,1.0,0
60411302031,4.0,0
60411302041,3.0,0
60411302042,2.0,0
60411302043,1.0,0
60411311001,1.0,0
60411321001,1.0,0
60411321002,3.0,0
60411322001,3.0,0
60411322002,2.0,0
60411322003,3.0,0
60411330001,2.0,0
60411330002,1.0,0
60411330003,3.0,0
60411330004,2.0,0
60430001011,38.0,2
60430001012,34.0,2
60430001013,44.0,2
60430001014,52.0,2
60430001021,41.0,2
60430001022,37.0,2
60430002001,46.0,2
60430002002,46.0,2
60430002003,46.0,2
60430003011,23.0,2
60430003012,43.0,2
60430003013,35.0,2
60430003021,37.0,2
60430003022,38.0,2
60430003023,27.0,2
60430004002,43.0,2
60450101001,35.0,2
60450101002,46.0,2
60450101003,48.0,2
60450102001,31.0,2
60450102002,31.0,2
60450102003,34.0,2
60450102004,32.0,2
60450103001,17.0,1
60450103002,19.0,1
60450103003,19.0,1
60450103004,18.0,1
60450103005,19.0,1
60450104001,27.0,2
60450104002,24.0,2
60450104003,35.0,2
60450104004,32.0,2
60450105001,37.0,2
60450105002,36.0,2
60450105003,40.0,2
60450105004,37.0,2
60450105005,33.0,2
60450106011,31.0,2
60450106012,87.0,2
60450106013,18.0,1
60450106021,21.0,1
60450106022,38.0,2
60450106023,37.0,2
60450107001,39.0,2
60450107002,39.0,2
60450107003,38.0,2
60450107004,39.0,2
60450107005,39.0,2
60450107006,39.0,2
60450107007,39.0,2
60450108011,14.0,1
60450108012,22.0,1
60450108013,18.0,1
60450108014,26.0,2
60450108015,17.0,1
60450108021,22.0,1
60450108022,20.0,1
60450109001,18.0,1
60450109002,18.0,1
60450109003,90.0,2
60450109004,31.0,2
60450110011,14.0,1
60450110012,19.0,1
60450110031,29.0,2
60450110032,26.0,2
60450110033,17.0,1
60450110041,17.0,1
60450110042,16.0,1
60450110043,11.0,1
60450111021,16.0,1
60450111022,19.0,1
60450111023,15.0,1
60450112001,12.0,1
60450112002,19.0,1
60450112003,17.0,1
60450113001,31.0,2
60450113002,31.0,2
60450113003,31.0,2
60450113004,31.0,2
60450114001,21.0,1
60450114002,20.0,1
60450114003,19.0,1
60450114004,20.0,1
60450114005,20.0,1
60450115011,23.0,2
60450115012,25.0,2
60450115013,29.0,2
60450115021,36.0,2
60450115022,34.0,2
60450115023,30.0,2
60450116001,42.0,2
60450116002,42.0,2
60450116003,44.0,2
60450116004,43.0,2
60450117001,15.0,1
60450117002,15.0,1
60450117003,15.0,1
60450117004,15.0,1
60450117005,15.0,1
60450118001,11.0,1
60450118002,20.0,1
60470002011,12.0,1
60470002012,49.0,2
60470002021,34.0,2
60470002041,24.0,2
60470002042,58.0,2
60470002043,33.0,2
60470002051,42.0,2
60470002052,45.0,2
60470002053,45.0,2
60470003011,61.0,2
60470003012,45.0,2
60470003013,43.0,2
60470003031,13.0,1
60470003032,13.0,1
60470003051,36.0,2
60470003052,40.0,2
60470003053,44.0,2
60470003061,50.0,2
60470003062,52.0,2
60470004011,34.0,2
60470004031,38.0,2
60470004032,37.0,2
60470004041,16.0,1
60470004042,30.0,2
60470005041,57.0,2
60470005042,57.0,2
60470005043,60.0,2
60470005051,33.0,2
60470005052,59.0,2
60470005053,67.0,2
60470006011,47.0,2
60470006012,47.0,2
60470006013,47.0,2
60470006014,47.0,2
60470006021,48.0,2
60470006022,48.0,2
60470006031,33.0,2
60470006032,37.0,2
60470006033,37.0,2
60470006034,47.0,2
60470006035,45.0,2
60470007011,61.0,2
60470007012,60.0,2
60470007021,16.0,1
60470007022,16.0,1
60470007023,17.0,1
60470008011,41.0,2
60470008012,39.0,2
60470008013,44.0,2
60470008021,49.0,2
60470008022,43.0,2
60470009011,16.0,1
60470009012,16.0,1
60470009013,15.0,1
60470009031,56.0,2
60470009032,58.0,2
60470009041,28.0,2
60470009042,41.0,2
60470010031,62.0,2
60470010032,61.0,2
60470010033,62.0,2
60470010041,47.0,2
60470010042,41.0,2
60470010043,43.0,2
60470010051,46.0,2
60470010061,45.0,2
60470010062,48.0,2
60470010063,47.0,2
60470010071,35.0,2
60470010072,28.0,2
60470010081,23.0,2
60470010082,26.0,2
60470010083,26.0,2
60470011011,38.0,2
60470011012,40.0,2
60470011013,37.0,2
60470011014,30.0,2
60470012001,47.0,2
60470012002,39.0,2
60470012003,38.0,2
60470012004,29.0,2
60470013011,43.0,2
60470013012,72.0,2
60470013013,76.0,2
60470013021,51.0,2
60470013022,57.0,2
60470013023,58.0,2
60470014011,64.0,2
60470014012,58.0,2
60470014021,54.0,2
60470014022,13.0,1
60470014023,40.0,2
60470014024,44.0,2
60470015011,46.0,2
60470015021,66.0,2
60470015022,64.0,2
60470015031,76.0,2
60470015032,72.0,2
60470015033,68.0,2
60470016011,47.0,2
60470016012,49.0,2
60470016013,47.0,2
60470016031,66.0,2
60470016032,65.0,2
60470016033,66.0,2
60470016041,48.0,2
60470016042,57.0,2
60470017001,70.0,2
60470017002,70.0,2
60470017003,70.0,2
60470017004,70.0,2
60470019011,16.0,1
60470019012,71.0,2
60470019013,74.0,2
60470019014,67.0,2
60470019021,69.0,2
60470019022,13.0,1
60470020011,24.0,2
60470020021,35.0,2
60470020022,39.0,2
60470020023,39.0,2
60470020024,41.0,2
60470020025,37.0,2
60470021001,27.0,2
60470021002,29.0,2
60470021003,32.0,2
60470022011,57.0,2
60470022012,51.0,2
60470022013,51.0,2
60470022014,51.0,2
60470022015,50.0,2
60470022031,34.0,2
60470022032,34.0,2
60470022033,34.0,2
60470022041,35.0,2
60470022042,32.0,2
60470022043,41.0,2
60470023011,27.0,2
60470023012,28.0,2
60470023013,26.0,2
60470023014,30.0,2
60470023031,29.0,2
60470023032,37.0,2
60470023033,36.0,2
60470023041,30.0,2
60470023051,33.0,2
60470023052,34.0,2
60470023061,30.0,2
60470024011,40.0,2
60470024031,66.0,2
60470024032,66.0,2
60470024041,51.0,2
60470024042,41.0,2
60470024043,44.0,2
60470025001,18.0,1
60470025002,14.0,1
60470026011,34.0,2
60470026012,34.0,2
60470026021,31.0,2
60470026022,29.0,2
60470026023,32.0,2
60490001001,83.0,2
60490001002,80.0,2
60490001003,82.0,2
60490001004,81.0,2
60490002001,70.0,2
60490002002,72.0,2
60490003002,48.0,2
60490003003,41.0,2
60490004001,64.0,2
60490004002,69.0,2
60510001011,39.0,2
60510001012,22.0,1
60510001013,12.0,1
60510001014,26.0,2
60510001021,46.0,2
60510001022,46.0,2
60510001023,46.0,2
60510001024,46.0,2
60510002011,19.0,1
60510002012,20.0,1
60510002013,20.0,1
60510002022,22.0,1
60510002023,10.0,1
60510002024,50.0,2
60510002025,14.0,1
60530001012,20.0,1
60530001013,17.0,1
60530001031,19.0,1
60530001032,19.0,1
60530001033,19.0,1
60530001041,16.0,1
60530001042,17.0,1
60530001051,10.0,1
60530001052,11.0,1
60530001061,19.0,1
60530001062,14.0,1
60530001063,11.0,1
60530002001,22.0,1
60530002002,17.0,1
60530002003,22.0,1
60530002004,25.0,2
60530003001,23.0,2
60530003002,23.0,2
60530004001,33.0,2
60530004002,33.0,2
60530004004,27.0,2
60530004005,35.0,2
60530005011,34.0,2
60530005012,33.0,2
60530005013,35.0,2
60530005021,27.0,2
60530005022,34.0,2
60530006001,24.0,2
60530006002,39.0,2
60530006003,32.0,2
60530006004,21.0,1
60530007011,51.0,2
60530007012,27.0,2
60530007013,24.0,2
60530007014,30.0,2
60530007021,34.0,2
60530007022,28.0,2
60530007023,29.0,2
60530008001,32.0,2
60530008002,22.0,1
60530008003,30.0,2
60530009001,19.0,1
60530009002,28.0,2
60530009003,24.0,2
60530012001,12.0,1
60530012002,12.0,1
60530013001,27.0,2
60530013002,33.0,2
60530014001,15.0,1
60530014002,14.0,1
60530015001,11.0,1
60530015002,15.0,1
60530015003,14.0,1
60530016001,11.0,1
60530016002,16.0,1
60530017001,17.0,1
60530017002,18.0,1
60530018011,18.0,1
60530018012,18.0,1
60530018013,18.0,1
60530018021,25.0,2
60530018022,29.0,2
60530018023,27.0,2
60530101011,21.0,1
60530101012,25.0,2
60530101013,23.0,2
60530101021,7.0,0
60530101022,5.0,0
60530102021,11.0,1
60530102022,7.0,0
60530102023,10.0,1
60530103051,13.0,1
60530103052,10.0,1
60530103053,9.0,0
60530103061,8.0,0
60530104001,11.0,1
60530104002,14.0,1
60530104003,14.0,1
60530104004,22.0,1
60530105011,16.0,1
60530105012,10.0,1
60530105013,9.0,0
60530105041,31.0,2
60530105042,31.0,2
60530105043,34.0,2
60530105051,22.0,1
60530105052,66.0,2
60530105053,78.0,2
60530105061,15.0,1
60530105062,14.0,1
60530105063,16.0,1
60530106031,14.0,1
60530106032,10.0,1
60530106033,10.0,1
60530106034,10.0,1
60530106041,15.0,1
60530106042,17.0,1
60530106043,19.0,1
60530106051,18.0,1
60530106052,19.0,1
60530106061,14.0,1
60530106062,23.0,2
60530106063,15.0,1
60530106071,29.0,2
60530106072,27.0,2
60530106081,17.0,1
60530106082,17.0,1
60530107021,4.0,0
60530107022,3.0,0
60530108041,26.0,2
60530108042,26.0,2
60530108043,26.0,2
60530108044,26.0,2
60530110011,6.0,0
60530110012,3.0,0
60530110013,5.0,0
60530110021,2.0,0
60530110022,4.0,0
60530111011,27.0,2
60530111031,47.0,2
60530111032,47.0,2
60530111041,19.0,1
60530111042,23.0,2
60530111051,23.0,2
60530111052,24.0,2
60530111061,18.0,1
60530112021,30.0,2
60530112022,39.0,2
60530112023,28.0,2
60530112024,20.0,1
60530112031,31.0,2
60530112032,30.0,2
60530112033,31.0,2
60530112041,17.0,1
60530112042,36.0,2
60530112043,33.0,2
60530113021,50.0,2
60530113022,50.0,2
60530113023,51.0,2
60530113031,41.0,2
60530113032,26.0,2
60530113033,9.0,0
60530113051,48.0,2
60530113054,34.0,2
60530113061,41.0,2
60530113062,34.0,2
60530114001,24.0,2
60530115021,1.0,0
60530116041,10.0,1
60530116042,3.0,0
60530116051,2.0,0
60530116052,4.0,0
60530116061,2.0,0
60530116062,2.0,0
60530117001,2.0,0
60530117002,2.0,0
60530117003,2.0,0
60530118011,1.0,0
60530118012,1.0,0
60530118021,2.0,0
60530118022,1.0,0
60530119011,2.0,0
60530119013,1.0,0
60530119021,1.0,0
60530119022,2.0,0
60530120001,5.0,0
60530120002,5.0,0
60530121001,4.0,0
60530121002,7.0,0
60530122001,5.0,0
60530122002,5.0,0
60530123021,4.0,0
60530123022,4.0,0
60530124011,5.0,0
60530124012,2.0,0
60530124021,2.0,0
60530124022,2.0,0
60530124023,3.0,0
60530125031,6.0,0
60530125032,6.0,0
60530125033,6.0,0
60530125041,5.0,0
60530125042,10.0,1
60530127001,6.0,0
60530127002,7.0,0
60530127003,5.0,0
60530127004,6.0,0
60530128001,3.0,0
60530128002,5.0,0
60530128003,3.0,0
60530128004,8.0,0
60530128005,5.0,0
60530130001,11.0,1
60530130002,11.0,1
60530130004,11.0,1
60530131001,12.0,1
60530131002,13.0,1
60530132001,1.0,0
60530132002,3.0,0
60530133001,15.0,1
60530133002,3.0,0
60530133003,20.0,1
60530133004,13.0,1
60530134001,8.0,0
60530135001,15.0,1
60530135002,12.0,1
60530135003,13.0,1
60530136001,15.0,1
60530136002,20.0,1
60530136003,23.0,2
60530137001,23.0,2
60530137002,22.0,1
60530137003,22.0,1
60530138001,15.0,1
60530138002,16.0,1
60530138003,15.0,1
60530139001,12.0,1
60530139002,13.0,1
60530140001,22.0,1
60530140002,20.0,1
60530141022,8.0,0
60530141023,8.0,0
60530141051,10.0,1
60530141052,10.0,1
60530141053,10.0,1
60530141081,5.0,0
60530141091,6.0,0
60530141092,7.0,0
60530141093,6.0,0
60530141101,6.0,0
60530141102,5.0,0
60530141103,4.0,0
60530141104,4.0,0
60530142011,13.0,1
60530142012,12.0,1
60530142013,15.0,1
60530142021,19.0,1
60530142022,16.0,1
60530143011,13.0,1
60530143012,8.0,0
60530143021,11.0,1
60530143022,15.0,1
60530145001,12.0,1
60530145002,13.0,1
60530145003,11.0,1
60530146011,14.0,1
60530146012,9.0,0
60530146013,10.0,1
60530147001,12.0,1
60530147002,11.0,1
60530147003,20.0,1
60530147004,23.0,2
60530148001,25.0,2
60530148002,25.0,2
60530148003,22.0,1
60530148004,24.0,2
60552002011,9.0,0
60552002012,10.0,1
60552002013,9.0,0
60552002021,8.0,0
60552002022,9.0,0
60552002023,7.0,0
60552002031,13.0,1
60552002032,8.0,0
60552003011,11.0,1
60552003012,13.0,1
60552003013,14.0,1
60552003021,5.0,0
60552003022,12.0,1
60552004001,3.0,0
60552004002,10.0,1
60552004003,8.0,0
60552005011,34.0,2
60552005012,14.0,1
60552005013,10.0,1
60552005031,8.0,0
60552005032,8.0,0
60552005041,13.0,1
60552005042,10.0,1
60552005043,13.0,1
60552005044,13.0,1
60552005051,13.0,1
60552005052,11.0,1
60552006011,10.0,1
60552006012,10.0,1
60552006013,10.0,1
60552006014,10.0,1
60552006021,5.0,0
60552006022,7.0,0
60552006023,12.0,1
60552006024,10.0,1
60552007031,6.0,0
60552007032,5.0,0
60552007041,16.0,1
60552007042,17.0,1
60552007043,16.0,1
60552007051,7.0,0
60552007052,7.0,0
60552007061,7.0,0
60552007062,8.0,0
60552007063,7.0,0
60552007071,11.0,1
60552007072,6.0,0
60552008021,6.0,0
60552008022,6.0,0
60552008023,6.0,0
60552008031,9.0,0
60552008032,5.0,0
60552008041,23.0,2
60552008042,14.0,1
60552008043,15.0,1
60552008044,16.0,1
60552010031,2.0,0
60552010032,8.0,0
60552010033,7.0,0
60552010041,15.0,1
60552010042,7.0,0
60552010043,63.0,2
60552010051,7.0,0
60552010052,17.0,1
60552010061,20.0,1
60552010062,9.0,0
60552010071,14.0,1
60552010072,18.0,1
60552011011,6.0,0
60552011012,7.0,0
60552011021,2.0,0
60552011022,4.0,0
60552012001,45.0,2
60552012002,39.0,2
60552012003,6.0,0
60552013001,5.0,0
60552013002,38.0,2
60552014011,3.0,0
60552014012,2.0,0
60552014013,2.0,0
60552014021,2.0,0
60552014022,2.0,0
60552014023,1.0,0
60552014031,1.0,0
60552015001,1.0,0
60552015002,3.0,0
60552016011,3.0,0
60552016012,4.0,0
60552016021,1.0,0
60552016022,2.0,0
60552016023,1.0,0
60552016024,4.0,0
60552017001,6.0,0
60552017003,8.0,0
60552017004,4.0,0
60552017005,5.0,0
60552017006,7.0,0
60552018001,28.0,2
60552018002,18.0,1
60552019001,2.0,0
60552019002,4.0,0
60552020001,69.0,2
60552020002,10.0,1
60552020003,6.0,0
60552020004,11.0,1
60570001021,19.0,1
60570001022,22.0,1
60570001023,18.0,1
60570001024,19.0,1
60570001041,86.0,2
60570001042,80.0,2
60570001043,36.0,2
60570001051,18.0,1
60570001052,17.0,1
60570001053,20.0,1
60570001061,9.0,0
60570001062,17.0,1
60570001071,16.0,1
60570001072,16.0,1
60570001073,15.0,1
60570001074,19.0,1
60570001075,19.0,1
60570002001,16.0,1
60570002002,13.0,1
60570003001,14.0,1
60570003002,17.0,1
60570004011,22.0,1
60570004012,28.0,2
60570004013,20.0,1
60570004014,20.0,1
60570004031,23.0,2
60570004041,31.0,2
60570004042,31.0,2
60570004043,31.0,2
60570005021,24.0,2
60570005022,30.0,2
60570005023,38.0,2
60570005024,30.0,2
60570005031,24.0,2
60570005041,26.0,2
60570005042,26.0,2
60570005044,34.0,2
60570005045,31.0,2
60570006011,25.0,2
60570006021,32.0,2
60570006022,36.0,2
60570006023,31.0,2
60570006024,34.0,2
60570007011,17.0,1
60570007012,17.0,1
60570007013,13.0,1
60570007014,14.0,1
60570007015,16.0,1
60570007016,18.0,1
60570007021,24.0,2
60570007022,23.0,2
60570008011,14.0,1
60570008012,14.0,1
60570008013,13.0,1
60570008021,18.0,1
60570008022,18.0,1
60570008023,18.0,1
60570008024,18.0,1
60570008025,18.0,1
60570009001,32.0,2
60570009002,34.0,2
60570009003,13.0,1
60570009004,20.0,1
60570012051,9.0,0
60570012052,9.0,0
60570012053,8.0,0
60570012071,12.0,1
60570012072,11.0,1
60570012073,13.0,1
60570012074,13.0,1
60570012081,8.0,0
60570012082,10.0,1
60570012091,25.0,2
60570012092,8.0,0
60570012101,17.0,1
60570012102,9.0,0
60570012103,9.0,0
60570012111,8.0,0
60570012112,8.0,0
60590011011,10.0,1
60590011012,9.0,0
60590011013,9.0,0
60590011014,10.0,1
60590011021,12.0,1
60590011022,11.0,1
60590011023,12.0,1
60590011031,9.0,0
60590011032,12.0,1
60590011033,11.0,1
60590012011,17.0,1
60590012012,14.0,1
60590012013,19.0,1
60590012021,17.0,1
60590012022,16.0,1
60590012023,13.0,1
60590013011,13.0,1
60590013012,13.0,1
60590013013,13.0,1
60590013014,16.0,1
60590013015,15.0,1
60590013031,15.0,1
60590013032,23.0,2
60590013033,14.0,1
60590013041,12.0,1
60590013042,70.0,2
60590014011,8.0,0
60590014012,10.0,1
60590014013,11.0,1
60590014014,21.0,1
60590014021,7.0,0
60590014022,13.0,1
60590014023,10.0,1
60590014031,8.0,0
60590014032,8.0,0
60590014041,14.0,1
60590014042,29.0,2
60590014043,27.0,2
60590015011,67.0,2
60590015012,8.0,0
60590015013,5.0,0
60590015031,9.0,0
60590015032,11.0,1
60590015033,8.0,0
60590015034,8.0,0
60590015035,9.0,0
60590015041,10.0,1
