id,latitude,longitude,Review_num,Rating,Categories,Price
g7bvMWpWSNxSoq8WxfEcZQ,34.083913,-118.384953,2,2,"Bakeries, Desserts, Italian",2.0
U-jWH-Cld5YxdJQv7MvKAQ,33.977018,-118.416904,2,2,"New American, Salad, Sandwiches",1.0
rJDsg0rZfuT0tsXbDaxRgA,34.072706,-118.37251,2,1,Seafood,2.0
f6yiLmMHzKfYNzdhD8uGig,34.041982,-118.255175,0,2,"Italian, Wine Bars",
WjuO8PhtqINeWqm-ei8NQA,34.06921,-118.29235,2,2,"Korean, Dim Sum, Noodles",1.0
C_8Y_wwGFummtQ3OQLRjcg,34.074031944589144,-118.3096658611664,1,2,"Sports Bars, New American, Cocktail Bars",1.0
I-LjH718g4s4NYFQr1VKBQ,34.105491,-118.318344,2,1,"French, Brasseries, Cocktail Bars",2.0
-WsogLxtSUQZaWb4ZtAARQ,34.101018785922285,-118.34168493293576,0,1,"French, Wine Bars, Brasseries",
ieKcxY-IptaHIwxxAq5cMA,34.067439868147304,-118.383849804894,2,2,"Breakfast & Brunch, New American, Cocktail Bars",1.0
2n9gAtOvARpVPygaWH1tTQ,34.06860472286797,-118.4026984723464,1,1,Italian,2.0
3tSmSqamooLE_5c-8AaVVg,34.10126264973744,-118.34156738220896,1,2,"Lounges, Cocktail Bars, Burgers",2.0
H9ZlIqEp930ZRniH6VRp8w,34.04738870804829,-118.299641746033,2,2,"Greek, Mediterranean, Bakeries",1.0
ii6YiETRUUjabTFi5QO5Rg,34.10393418532757,-118.32502416252456,1,1,"Mediterranean, Breakfast & Brunch, Cocktail Bars",1.0
VV6WFxK9V9j_p0UVwfdyhQ,34.05407,-118.32042,0,2,"Korean, Izakaya",
PMKI2wtj2VvKudCNnjAc6A,34.04085,-118.26763,1,1,"French, Teppanyaki, Asian Fusion",
9OhKC782fYh0akM1VIfMxQ,34.0974499,-118.349941,2,2,Sandwiches,1.0
abI463RX-RfsRhIE7iGikg,34.08382410759666,-118.3093789,1,2,"Southern, Chicken Shop, Salad",1.0
-WsogLxtSUQZaWb4ZtAARQ,34.101018785922285,-118.34168493293576,0,1,"French, Wine Bars, Brasseries",
ieKcxY-IptaHIwxxAq5cMA,34.067439868147304,-118.383849804894,2,2,"Breakfast & Brunch, New American, Cocktail Bars",1.0
2n9gAtOvARpVPygaWH1tTQ,34.06860472286797,-118.4026984723464,1,1,Italian,2.0
3tSmSqamooLE_5c-8AaVVg,34.10126264973744,-118.34156738220896,1,2,"Lounges, Cocktail Bars, Burgers",2.0
H9ZlIqEp930ZRniH6VRp8w,34.04738870804829,-118.299641746033,2,2,"Greek, Mediterranean, Bakeries",1.0
ii6YiETRUUjabTFi5QO5Rg,34.10393418532757,-118.32502416252456,1,1,"Mediterranean, Breakfast & Brunch, Cocktail Bars",1.0
VV6WFxK9V9j_p0UVwfdyhQ,34.05407,-118.32042,0,2,"Korean, Izakaya",
PMKI2wtj2VvKudCNnjAc6A,34.04085,-118.26763,1,1,"French, Teppanyaki, Asian Fusion",
9OhKC782fYh0akM1VIfMxQ,34.0974499,-118.349941,2,2,Sandwiches,1.0
abI463RX-RfsRhIE7iGikg,34.08382410759666,-118.3093789,1,2,"Southern, Chicken Shop, Salad",1.0
M8OXVXxgWqsg4VUhMnRh8Q,34.053465,-118.32305,1,2,"Korean, Noodles",1.0
ikZRDDD89m54GEOgGfuFzA,34.09774,-118.32811,1,2,"Chicken Shop, Mexican, Salad",1.0
_a1mVQvn7Ucp7aKm7XaAig,34.040901,-118.259679,1,1,"Steakhouses, Seafood, Teppanyaki",1.0
lXipm1mnODP19kdviBqn4g,34.016551,-118.281564,1,2,"Mexican, Bars",1.0
KuW3hA7MJukYpBHpcPjkmQ,34.07613,-118.25518,0,2,"Izakaya, Ramen",
730kuR4OZsSwWDas7QCwGg,34.0483966730337,-118.25858827976226,1,2,"Japanese, Noodles, Asian Fusion",1.0
1VkCkGM09fMm4ft54S9-sQ,34.10186664712404,-118.3264787,0,1,"Desserts, Salad, Sandwiches",
3DtzmA0QbgU1vztjLbyDtA,34.0917573406544,-118.283047317201,1,2,"Bars, Italian, Breakfast & Brunch",
FAW0X9xZIGsxiIX1JfArgQ,34.08475732909685,-118.33840850326398,1,2,"British, Pubs, New American",1.0
Z57u3vyjkRiO5yIOkmGRNA,34.10137,-118.30125,2,2,"Armenian, Lebanese",2.0
nGlLaC0p0naSlgdy2-HCVw,34.051073,-118.254412,2,1,"American, Cocktail Bars",2.0
wcsd41E9wE9-dLnh9GZufA,34.098562201969344,-118.34354952678588,2,1,Southern,1.0
QESGp7XxUcrMsOQ0jxaizA,34.142246,-118.390535,0,1,"Burgers, Ice Cream & Frozen Yogurt, Beer Bar",1.0
MECF-6a3UDWCty0715Yeqw,34.05239,-118.30385,0,2,"Cafes, Coffee & Tea, Juice Bars & Smoothies",
txR7opRpb_KJxtMIZCuBxA,34.101258,-118.295691,0,1,"Salad, Wraps, American",
o5fUB_jEPQERVaFRP_ledw,34.09819,-118.32197,0,2,"Soul Food, Chicken Wings, Korean",
xn6lugKGG0j8fIqw9rteAA,34.06036248322526,-118.2577901088455,0,1,Asian Fusion,
P9Dt_kkU5BTe1v0tJ4KFNw,34.07642,-118.34909,2,2,"Italian, Wine Bars, Pizza",2.0
A6LDWuEICzbyxfzN6nFuhg,34.0528,-118.3126,0,1,Chinese,
fP7xxJgHpPHITZdLvrQGAw,34.08307,-118.38728,1,2,"Japanese, Sushi Bars",2.0
LvCe3gVQJrMGPi0LxcEAlg,34.144132,-118.409025,2,2,"New American, Gastropubs, Breakfast & Brunch",1.0
hnHwGO-uDz9TjQw2xGBZTw,34.04155,-118.25704,1,1,"Breakfast & Brunch, French, Cocktail Bars",1.0
9d-yj1lHBwdSCPq2CbJ58A,34.0910606384277,-118.338226318359,1,2,"Japanese, Diners, Sushi Bars",2.0
59taFywC94rseFrt6J5c3A,34.0708505,-118.4009113,2,1,Italian,2.0
cqUgw5VKsc56vc6vhl1_VQ,34.097739,-118.333441,2,1,"New American, Steakhouses, Cocktail Bars",
LLj451UZrvt3SkZVrEZ4ew,34.0615549821861,-118.304317495701,2,1,"Korean, Noodles, Soup",1.0
Kdfu2ZNUp7jKta9j2cZ2NA,34.0337836676606,-118.241942,1,2,Japanese,2.0
FQT1DQVA0QwhEDs2i-ZNDA,34.0302958095499,-118.292084693909,1,2,Italian,0.0
sQJ788QT7wN5-d4MeuRVQA,34.0550257964308,-118.38336369965,1,2,"New American, Sports Bars, Gastropubs",1.0
Ld1t4eqZzPMWqPhJ1-G-Dw,34.07735952840894,-118.38557627055226,0,1,Italian,
QADDG3waUFFqhjnSn_qfsA,34.092097,-118.279745,2,1,"New American, Cocktail Bars",1.0
KUsdn5cdpsX6XMf7TkwSFg,34.05282475747827,-118.3059214,0,2,Barbeque,
q97MIGXESdhak-LhGKDl0Q,34.0843697,-118.2866364,2,1,"New American, Salad",1.0
ECW1Be-ffWL_oODG1y5fbw,34.09740933546539,-118.3227304,0,2,"Persian/Iranian, Mediterranean",
98nL1641VKFPGBjCjVlaNA,34.041642,-118.251556,1,2,"Mediterranean, Middle Eastern, Halal",1.0
5UhPr_fD5FZDPS-4avTVbQ,34.06207703047767,-118.3142903,,,"Asian Fusion, Cajun/Creole, Sandwiches",
7l5Q9rAxnjBX_vSpxz-JRg,34.0444391,-118.3526087,0,1,"Food Trucks, Seafood, Steakhouses",1.0
BN8NqWMtBc65qGIlQUX01w,33.99666,-118.42863,0,1,"Japanese, Noodles",
IPb017U65V56piqOE1T12g,34.0847863587607,-118.28708252744082,0,2,"Tacos, New Mexican Cuisine",
oiWgt8ncTDsM9_aij6tCyw,34.026938,-118.388354,1,2,"French, Bakeries, Italian",2.0
gh4B1viUS0cIbMGmbbaJtA,34.04502,-118.23749,2,2,"Pizza, Wine Bars",1.0
MngSqXZbc4-x8lZTby1SrA,34.02585,-118.294192,1,2,"Indian, Himalayan/Nepalese",1.0
6keXTWRER7WbgP80Uf1IZw,34.041153,-118.34761,0,2,"Barbeque, Sandwiches",0.0
YcTr0RDHTR1uLjfwL5mEkw,34.07799,-118.25937,1,1,"Thai, Bars",1.0
aQFguaddjBna3ZIBsxjeeA,34.07263781146202,-118.37183378225996,2,1,"Breakfast & Brunch, Cafes",1.0
XpXcEP7JRIQZpDDnsXy2gA,34.08755,-118.34291,1,2,"Bakeries, Coffee & Tea, Breakfast & Brunch",1.0
OD9Ff7dB3Fo9w-P4_MutGw,34.08208,-118.27184,1,2,"Italian, Soul Food, Sandwiches",1.0
Qo4F-RObp5GXE_-vZXzD5g,34.0538506,-118.321126,1,2,"Korean, Noodles, Soup",1.0
bZvzLXrCj8hya33di73d8Q,34.09063302507038,-118.36443325080704,2,1,"New American, Bars",2.0
hFn27QdC78liB2Jak_qWDg,34.047587,-118.256782,0,2,"Latin American, Peruvian",1.0
vkBGae3-5Xkp-pqLDRIM1g,34.065804,-118.383889,1,1,"New American, Breakfast & Brunch, Cafes",1.0
u2ifgpjzrWINDKNJ34h-1g,34.0472941299669,-118.270397856832,1,2,"Coffee & Tea, Cafes, Breakfast & Brunch",1.0
AxPJlSxkCJVJk3sSTL_8OA,34.05972,-118.23702,2,1,"Sandwiches, Breakfast & Brunch, American",1.0
zdjoo1GrpBgCNjgBB5h4_Q,34.101913,-118.336041,1,2,"Bars, American, Sandwiches",1.0
r9IgF_MfQueIPq_o0HB2Mw,34.063811,-118.29736,1,2,"Korean, Barbeque",2.0
-cwr9yJXxSMQZ0GP3NkVog,34.06296932999939,-118.30931669668044,2,1,"Korean, Barbeque",2.0
eYzc8vRzbwPhdplUmVIu3A,34.077773,-118.261306,0,1,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",
6Dd4kTDiikEB3wQp___0fA,34.0327911,-118.3417282,2,2,Mexican,1.0
Cbi-gvzS75V2xef4xcwnxQ,34.057512,-118.415813,1,2,French,2.0
KtEMG1Aln3vQzte92QJxlw,34.062321315088,-118.340898970219,2,2,"Korean, Barbeque, Seafood",2.0
oQVQ2Ihv2biHJ2jzn3WbnQ,34.097698383093714,-118.3050083,0,2,"Street Vendors, Thai",
LtQu-lT9Hpm_n_5LcXsdYA,34.07642,-118.30557,1,2,"Korean, Comfort Food, Soup",1.0
8polKN4I6fJx1t8pPxogVw,34.034507,-118.283488,2,2,"Italian, Breakfast & Brunch, New American",1.0
DoyIC0ElqglrlHBKDxXOwg,34.08370683,-118.34784433,2,2,"Vegan, Mexican, Vegetarian",1.0
rATll-xwVa_NYlCBB0UaxA,34.09103,-118.30762,1,1,"Pizza, Chicken Wings, Hawaiian",0.0
-toZbE97ELqTd__LwJ3oUA,34.102064,-118.305947,0,2,"Thai, Noodles, Soup",
eC6LKNPIDWHFj4KgDZgpJQ,34.09988893034104,-118.32691729527804,1,2,"Food Stands, Burgers, Sandwiches",1.0
gp4dXraq09Bv-v19Dn0k9w,34.09104583379495,-118.3532488,0,2,"Mexican, Breakfast & Brunch",
xb9-MjRrzDfZRTC2rNvMsw,34.025106543576,-118.3939678967,1,1,"Mediterranean, Salad",1.0
b_A9p1UdTIaDee_6yf-tdg,34.07208683707431,-118.36053968458016,1,2,"Pasta Shops, Italian",1.0
mrEgKltVkacoD6ZNWzQjyg,34.0250839,-118.3941056,1,1,"Noodles, Pop-Up Restaurants",1.0
YpM5qRwt8uwC77WNZtGIfA,34.0736322,-118.3237649,1,1,"Japanese, Sushi Bars",1.0
GLSKTOOmEvAUVVPfDnYygw,34.00371019539533,-118.33236306718446,1,2,"Caribbean, Bars",1.0
W-znmhcbAFwoDtqLCmc9JA,34.04712,-118.25708,2,2,"New American, Breakfast & Brunch, Cocktail Bars",1.0
4q7J4ofefwCxuV25znK2NA,34.073569588102814,-118.37680670215296,1,2,"Brazilian, Venues & Event Spaces, Halal",
gX802b6PyS51OjFrXacWfA,34.042728,-118.250771,1,2,"Thai, Caterers, Seafood",1.0
K1Q7DsCpFfPsJRRr4aOFoQ,34.0764892101288,-118.309097439051,0,2,Korean,0.0
5V7zNZ9IdSUCYrZRXAg2hA,34.04480929049034,-118.2652703,2,1,"Bars, Vegetarian, New American",1.0
7pKS39Tdt0c1hAhdxOWZqA,34.04013967,-118.3085835,1,1,"Indian, Halal, Himalayan/Nepalese",1.0
P7S8klSRcucx_6xoLC7Eqw,34.09049,-118.31391,1,2,"Korean, Barbeque",1.0
VqatIMkoea_OMvHaD2PwOw,34.063779,-118.297282,1,2,"Sushi Bars, Japanese",1.0
eN9OB5t-bz1-XIVWV9Z5XQ,34.0996148076015,-118.331217090919,1,1,"New American, Breakfast & Brunch, Cocktail Bars",1.0
vR2LjJP3beB56AuPGSBSJw,34.06372,-118.36446,1,2,"Sushi Bars, Japanese",1.0
aScRMC73mg2mCFRgzrC_mQ,34.083344,-118.313718,0,2,"Food Stands, Chicken Shop, Soul Food",
tXWWGFaKQBggwOKMdOuCdA,34.03899596275578,-118.30954883265274,1,2,"Latin American, Nicaraguan",1.0
ITNAxP_RUZ_FCPFNt7pjmw,34.0156233070285,-118.334755915362,2,2,"Hot Dogs, Burgers, Vegan",1.0
XBkRSNtBggWGMIfqmIlF2Q,34.0451611,-118.2666712,0,1,Italian,2.0
VzHJuws0xqcqDe5D9vNRUw,34.026873716673464,-118.40866954358448,2,2,"Seafood, Beer Bar",1.0
FwbZVfx2EBQ7aS090V6dzA,34.09780330544328,-118.32598921165676,2,1,Italian,1.0
_NcaStIsQPpn09Daq9U9EQ,34.104651870226284,-118.31904947055224,0,2,New American,1.0
95Lnd5KJcOJJVrLDLYrDjg,34.067758,-118.398921,1,1,"New American, Modern European",2.0
jaNacyO8EzjJwE4uI8JWKw,34.09373,-118.37785,1,2,"Hawaiian, Poke, Fast Food",1.0
nHsaaywPIecjjX87V-wT2g,34.1361610657884,-118.35460986207,2,1,"Italian, Pizza",1.0
IUm-XR_PcbHIARMv8HH0Zg,34.0438777,-118.2578333,1,2,"Wine Bars, Beer, Wine & Spirits, Italian",1.0
UZYUb8E_FKloJW1akvTpqg,34.083469,-118.3510004,1,1,"Speakeasies, Cocktail Bars, Tapas/Small Plates",1.0
hnTTd5XfwSoj7gI7Bl7r9A,34.05273,-118.24769,1,2,"New American, Burgers, Cocktail Bars",1.0
fETqhZO6YjM1VTWCJpT8VA,34.0763248,-118.2567306,1,2,"Cocktail Bars, Burgers",1.0
BDRVlHnK4l0T0ANb7M-Eqg,34.0702395145121,-118.250448424643,2,2,Mexican,1.0
0stUvaDK5l0bW7tGb7_hgQ,34.06737,-118.30892,1,2,"Kebab, Chinese, Korean",1.0
XRbyfQZ7nWwJCOjRC8EW-g,34.098219022751216,-118.27483200232228,1,2,"Vietnamese, Sandwiches",0.0
nUfs4U4kwfqtj13f3dop8w,34.0466890113884,-118.253659875339,1,2,"Burgers, Breakfast & Brunch, Sandwiches",1.0
QHqdoF0ZvI-RXFIJwE5vLw,34.090389341097904,-118.32599134110552,2,2,Chicken Shop,1.0
9qDA6kGLxuZ0bOSYWet4uA,34.088443,-118.268825,1,1,"New American, Cocktail Bars, Coffee & Tea",1.0
eSHhwSinX6d8IVAU3b7ugQ,34.07478,-118.30934,0,2,"Korean, Barbeque, Soup",
9hLOCB7W19YAb9EyS108Lw,34.073623,-118.361649,1,2,"Cocktail Bars, Breakfast & Brunch, Tapas/Small Plates",2.0
yQUQ4qjaqTW82Kli3I8d7w,34.05957804982289,-118.3445881,0,2,"Seafood, Food Trucks, Mexican",1.0
Baqs3SIHR60lXxXAFkjTDg,34.08219,-118.34429,2,2,"Barbeque, American, Cocktail Bars",1.0
IzRINfSLBr6k_dq1e2WNew,34.05241,-118.30071,2,1,Mexican,1.0
qJ6dSJVNUFmTAUc2NREQDQ,34.05536,-118.24879,1,1,"Latin American, Asian Fusion",2.0
k7uDQ8CqreIA-Ez2v62-aQ,34.06193,-118.3107,1,2,"Karaoke, Bars, Gastropubs",1.0
2xV4XhGKLJm-nsdKesd0IA,34.04517,-118.266675,0,2,"Latin American, Cocktail Bars",
8vVy0AFOkusY8sKMT_KP9w,34.08394517,-118.363314,1,2,Pizza,1.0
cxU5blDB5nnZIkn4amrf5A,34.066669,-118.260819,1,2,"Pizza, Salad, Wine Bars",
zRzAOEj6TZEdJMsZk9HDGg,34.06363179620581,-118.31072741590071,1,2,"Korean, Bars, Steakhouses",
RbFfDAJtXKaQevhuWahhwg,33.98715,-118.396452,0,2,"Cajun/Creole, Soul Food, Barbeque",
gEZzvxvK0VtlTXQKelsSxw,34.098385,-118.329773,1,2,"Sushi Bars, Ramen",1.0
KN4dbEU1TFbRhehvi_xV0g,34.0387116497577,-118.264252936783,1,2,"Cafes, Mediterranean",1.0
UUL3cdDeCA0gZIa8lBO1zg,34.04558,-118.2357,2,1,"Mexican, Cocktail Bars",2.0
J_EbbYl1MfLim9gTxWKxAA,34.10081091616505,-118.32646391535552,1,1,"Breakfast & Brunch, Cocktail Bars, Sandwiches",1.0
EuatFAE68mlMZWbuPhoXTQ,34.05646,-118.23775,0,2,Mexican,
QGWk082jQPTOnMJHF9IPYg,34.04727,-118.2348098,1,1,Gastropubs,1.0
1W3uI86Vj6Qw0zNWTl9R8g,34.069008,-118.405871,1,1,"Pizza, Italian",
UJg9U_6djc7Wc089s1hFCg,34.0326985382412,-118.343422987691,2,1,"Breakfast & Brunch, New American, Salvadoran",1.0
Bq6I52mOTyC2iDHU2rh_5w,34.0625121510041,-118.348814569312,2,2,Mexican,0.0
N45JrffOe03QisDOSQ9QTg,34.09520929331353,-118.3290331,0,1,Soul Food,
8TUWLXWgswfRfMBymL0WRg,34.0728,-118.37363,2,2,"Seafood, Chinese, Sushi Bars",2.0
PWKG8FkZHNchXS7yP2RUYA,34.03582,-118.23566,1,2,"Bars, Modern European, Breakfast & Brunch",1.0
1rD2vc1-VR0Wy42DG7ZfJg,34.07363408549294,-118.36164998220896,1,1,American,2.0
1u9ZlJF5txRS1KSQ6r8-RA,34.061319,-118.30627,1,1,"Sushi Bars, Izakaya",
MT5NGtMpYjI-s4l8JqtJWw,34.04079,-118.29179,0,1,Peruvian,
clJmJd_tbaK34j1CN-9MYQ,34.0613398,-118.3113545,2,2,"Pizza, Bars, Burgers",1.0
9RAX9V0NP_K4ldYL5U0BIw,34.04705,-118.26051,0,1,"Breakfast & Brunch, Coffee & Tea, New American",
LlaXbuPQBsRXjZFEx5Wkjw,34.10906,-118.3697,2,2,"Italian, Pizza, Cocktail Bars",2.0
n3ZoyeI0jv0Mpkh92Dxu8Q,34.04855,-118.24806,1,2,Pizza,1.0
yKqC7pgrxCtz3tVHvVjGhQ,34.06450981473835,-118.30899042635431,0,2,"Korean, Gastropubs, Bars",
gWM5n5Tyo5h74t-_lp1WUA,34.069295,-118.307192,2,2,"Korean, Chinese, Noodles",1.0
l4ydq6oYIaCWy5fLZl1OjQ,34.061453,-118.311803,2,1,"Sushi Bars, Barbeque",1.0
fxlD3KE4oHQNOQoE-Z6Wzg,34.056847,-118.28302,0,2,Korean,0.0
3NNz-pVT_auFKzqt45D2ZA,34.07888,-118.30937,2,2,"Korean, Noodles",1.0
EyXDYrpJQJYB5e7mQlTqOg,34.0475158540993,-118.2606971,0,2,Chicken Shop,
-7-7Rqxo2-4RiJ9Yv0T_-A,34.123661,-118.221004,1,1,"Peruvian, Cantonese, Taiwanese",2.0
tcZMtDczkhU5Z2fQBGQfUQ,34.03268,-118.35315,0,2,"Bakeries, Cafes, Bars",
bJeMe365G76fcnFqBHxppg,34.06606,-118.23763,2,1,"Chinese, Seafood",1.0
vUe6SGmCpWRbVdmj1ujMMQ,34.062718,-118.309564,1,2,"Sushi Bars, Asian Fusion, Japanese",1.0
SqWYLEwZxJY7Et8w24lzjw,34.06410333,-118.283964,1,2,"Burgers, New American, Asian Fusion",1.0
-b57JEtLl3V-kTn_VYaarA,34.1002474673489,-118.3292787531682,0,1,"Seafood, Caribbean",
HTFByVH44biQsc_R8sEOjg,34.0620862485445,-118.302658449143,2,2,Korean,1.0
meLKv6j3iQjuYlMKHIcFJQ,34.07282604160247,-118.35857400987662,1,2,Pizza,1.0
zRzmTeTnjf7Gm4WQzqd1xQ,34.102073259795894,-118.32445555017642,2,1,"Sushi Bars, Ramen, Beer Bar",1.0
NGdii-6GhGFUwD6HXEeGtg,34.0833787161873,-118.345596268773,2,2,"Japanese, Sushi Bars",1.0
Osce6shPInsQLAhtJEJnng,34.0953150563252,-118.30253090818807,2,2,Mexican,1.0
k7LtnuppnMlbIQDqNKO3MQ,34.08217,-118.30929,0,1,"Steakhouses, Seafood, New American",
y148iaa36UlRwyOc1-ZasA,34.046986,-118.255475,1,2,"Italian, Venues & Event Spaces, Cocktail Bars",2.0
5PQd_ZMVc6ZKDUhm3sVBEA,34.051471,-118.256423,1,2,Sandwiches,
E4W2T89vm4hmBwk39EoUuw,34.0836332933004,-118.34466214165636,2,1,Ramen,1.0
kBJdl7y-MALnpKwU_HcYkA,34.0264952086667,-118.38868056011874,1,1,"French, Wine Bars, Cocktail Bars",2.0
iDKPhqnZGbI5OqZxnj3ooA,34.0697186,-118.3078831,1,2,"Sushi Bars, Japanese, Asian Fusion",1.0
Zof4QDg2sJe3kle1cP9I9g,34.023497,-118.3934733,2,2,Sardinian,1.0
TmuztHuzFydP4L6BxBkNXA,34.05761,-118.36165,1,2,"Dim Sum, Asian Fusion",1.0
shSWfUgyJI3YG73tJfND2Q,34.09020724344744,-118.34969251712286,1,1,"Taiwanese, Dim Sum",1.0
vC_6J_nGyf4J8xt-Vu6Shw,34.017358,-118.278406,2,2,"Mexican, Sandwiches, Soup",1.0
T-9I7nKH2rBbNpq9uPwT8w,34.077355,-118.256758,1,2,"Cocktail Bars, Live/Raw Food, Seafood",2.0
qpZCi8oVqxOA_YSIaCaMnw,34.0255178,-118.2775239,1,1,"Noodles, Chinese",1.0
YogbTMhCedN50yU_-Cyygg,34.05931959491568,-118.44412354819134,1,1,"New American, Wine Bars, Cocktail Bars",2.0
4WxdnpUFTCr8XU_8lPpX8w,34.101861,-118.32409231530332,2,1,"Burgers, Fast Food",1.0
HW91V0vFjRGE152HgkJsnA,34.08307,-118.28427,1,2,"Breakfast & Brunch, Vegan, Vegetarian",1.0
4bgIaypX-9Xl8CitCgpw2w,34.095317,-118.227645,0,2,"Middle Eastern, Food Stands, Vegan",
itRbyolX26ukjA-me2SJaw,34.0908587498275,-118.337643320946,1,2,Mexican,0.0
pAWfcO6e2ae2pIkJXWO-yA,34.098566064717666,-118.32219707646978,2,1,"Soul Food, Waffles, Chicken Wings",1.0
vQw34CzFuo0qq37hHgHs_g,34.08449667,-118.38426667,1,2,"Sushi Bars, Izakaya, Tapas/Small Plates",2.0
AWQELVqEeeCbstdp8PUVYg,34.062044,-118.3146891,1,2,"Korean, Chinese, Soup",1.0
H_yVj1dSjqYacohidTiaIw,34.10308,-118.291506,2,1,"Lounges, American, Music Venues",2.0
pknqDKeL4mKnwCHxYBnp9A,34.10145,-118.32762,0,2,"Lebanese, Mediterranean, Kebab",
Fcxm2Wnz8lLDi6doGcAMTw,34.0782765,-118.2614713,2,1,French,2.0
ml2zE3ybWyJmQlSKsf1SZA,34.10181294224333,-118.33488602578164,0,2,Tacos,
f2Kf3p31IQMiFl2jHXrVaA,34.16046588944,-118.26455530000348,2,1,Mexican,1.0
iFQOcE33X12V_iO4WY1qqg,34.1280284,-118.3469092,2,2,"Japanese, Sushi Bars, Asian Fusion",1.0
VJZWvjqIlUlVb3DJBz_jAg,34.04685,-118.21777,1,2,"Mexican, Breakfast & Brunch, New American",1.0
QKnDvexwbYgc7c-30-TUgw,34.07243,-118.36913,1,2,"Asian Fusion, Japanese, Korean",
3wg-edpLue-hv4oaCIIgGw,34.0691129583387,-118.406807831426,1,2,"Japanese, Barbeque",2.0
tRxAygogz4DYWtwiY5vpqw,34.043532,-118.376178,1,2,"Seafood, Food Trucks, Mexican",
bY6RStcfjyCJtDr8nLpohQ,34.1169649464573,-118.262093149437,2,2,"Falafel, Salad, Sandwiches",1.0
t__k23QspwzSrYQTPexXjA,34.0909349,-118.3569819,0,2,"Russian, Uzbek",2.0
Ke3WFbRKFHOW7Ity6vO0jQ,34.04314,-118.26371,1,1,Mexican,1.0
CFYfXWh4v5X4B1TEBgdImA,34.08217,-118.30929,0,1,"Chicken Wings, Fast Food",
n8cs5yUAG6XVn52eMChCNw,34.03357583,-118.22909483,1,2,Mexican,2.0
JTb07xUot92CGMmStKyb9A,34.03092,-118.38025,0,2,"Sandwiches, Specialty Food",1.0
Kz8ZETLCLPNzzs9Tb4u1SQ,34.043871,-118.301036,2,2,Italian,1.0
edafZfgTxcy8YSju4484hw,34.0232011799704,-118.300035226834,0,2,"Salvadoran, Seafood, Breakfast & Brunch",
NdLlLE6bv61KiVBtdds2lA,34.038745880127,-118.388565063477,1,1,"Argentine, Latin American, Empanadas",0.0
0kXAJeO1rL4zxa8sa7zL3g,34.05844,-118.3087,2,2,"Ramen, Izakaya, Sushi Bars",1.0
1u9ZlJF5txRS1KSQ6r8-RA,34.061319,-118.30627,1,1,"Sushi Bars, Izakaya",
T_Hiq_zgUz3C3Rlj843ZAw,34.073437,-118.382488,2,1,"Mexican, Breakfast & Brunch, Cocktail Bars",1.0
MT5NGtMpYjI-s4l8JqtJWw,34.04079,-118.29179,0,1,Peruvian,
clJmJd_tbaK34j1CN-9MYQ,34.0613398,-118.3113545,2,2,"Pizza, Bars, Burgers",1.0
9RAX9V0NP_K4ldYL5U0BIw,34.04705,-118.26051,0,1,"Breakfast & Brunch, Coffee & Tea, New American",
HkeSHehQdB8ZaBARpj2K5A,33.96757266621472,-118.35422516894404,0,2,"Middle Eastern, Persian/Iranian",
LlaXbuPQBsRXjZFEx5Wkjw,34.10906,-118.3697,2,2,"Italian, Pizza, Cocktail Bars",2.0
n3ZoyeI0jv0Mpkh92Dxu8Q,34.04855,-118.24806,1,2,Pizza,1.0
yKqC7pgrxCtz3tVHvVjGhQ,34.06450981473835,-118.30899042635431,0,2,"Korean, Gastropubs, Bars",
gWM5n5Tyo5h74t-_lp1WUA,34.069295,-118.307192,2,2,"Korean, Chinese, Noodles",1.0
l4ydq6oYIaCWy5fLZl1OjQ,34.061453,-118.311803,2,1,"Sushi Bars, Barbeque",1.0
fxlD3KE4oHQNOQoE-Z6Wzg,34.056847,-118.28302,0,2,Korean,0.0
3NNz-pVT_auFKzqt45D2ZA,34.07888,-118.30937,2,2,"Korean, Noodles",1.0
EyXDYrpJQJYB5e7mQlTqOg,34.0475158540993,-118.2606971,0,2,Chicken Shop,
beA_DlDpij8O9xK2B-NjEA,34.03518711471021,-118.25592540194448,2,2,"Mexican, Peruvian, Seafood",1.0
szcrp3Yhq6LvblvN7aK39A,34.10047,-118.29124,1,1,"Mediterranean, Salad, Chicken Shop",1.0
V-cOwAPl1pURQcoDXSE4ng,34.09295,-118.28138,0,2,Pop-Up Restaurants,
ly7L13OVHcSOm1JSuFwKwg,34.0976460995354,-118.352917253222,2,2,"Cocktail Bars, American, Steakhouses",1.0
adrzBN4C3jpoCAzJX-xscw,34.09859534428169,-118.30615557417823,2,2,"Thai, Noodles",1.0
p0sW66vtBj6OLG4QEMRpgw,34.03218,-118.36887,1,2,Tacos,1.0
osx53rqjXe6l9f5FJraVZw,34.10576,-118.34209,2,1,"Japanese, Asian Fusion, New American",2.0
Emurmrl9E3vOXmiEcq3qkw,34.0344334,-118.2916849,2,2,"Cafes, Breakfast & Brunch, Burgers",1.0
Mkig5cp3dXtM0ehM4F7z2Q,34.07709709601577,-118.26429237055224,1,2,"Gluten-Free, Mediterranean, Lebanese",1.0
1mb6fp_JRp4Y68GStJsGIQ,34.0472242,-118.2609078,2,1,"New American, Cocktail Bars, Tiki Bars",2.0
